Year,m,d,Time,Time zone,Precipitation amount (mm),Snow depth (cm),Air temperature (degC),Maximum temperature (degC),Minimum temperature (degC)
2014,6,14,00:00,UTC,-1,-1,11.3,13.7,10.6
2014,6,15,00:00,UTC,-1,-1,13,19.6,4.8
2014,6,16,00:00,UTC,4.4,-1,10.5,17.3,6.2
2014,6,17,00:00,UTC,0.1,-1,7.2,11.3,2.3
2014,6,18,00:00,UTC,1.7,-1,10.2,15.4,2.9
2014,6,19,00:00,UTC,1.1,-1,11.2,17.5,6.2
2014,6,20,00:00,UTC,0.6,-1,10.6,16.1,6.8
2014,6,21,00:00,UTC,1.3,-1,7.6,14,3.4
2014,6,22,00:00,UTC,3.6,-1,7.9,12,2.7
2014,6,23,00:00,UTC,0.3,-1,9.6,14.9,5.4
2014,6,24,00:00,UTC,1.8,-1,11.1,15.6,7.4
2014,6,25,00:00,UTC,-1,-1,11.7,15,8.3
2014,6,26,00:00,UTC,3.3,-1,10.7,16.6,7.9
2014,6,27,00:00,UTC,0.1,-1,12,17.8,7.2
2014,6,28,00:00,UTC,0.7,-1,14,19.7,7.4
2014,6,29,00:00,UTC,9.5,-1,12.1,15,10.1
2014,6,30,00:00,UTC,0.1,-1,12.4,14.7,11.2
2014,7,1,00:00,UTC,2.3,-1,12.1,14,10.9
2014,7,2,00:00,UTC,0.1,-1,,19.2,10
2014,7,3,00:00,UTC,0.6,-1,,21.4,8.4
2014,7,4,00:00,UTC,-1,-1,,23.2,12.8
2014,7,5,00:00,UTC,-1,-1,,23.3,8.7
2014,7,6,00:00,UTC,-1,-1,,24.4,10.5
2014,7,7,00:00,UTC,-1,-1,,26.6,14.3
2014,7,8,00:00,UTC,-1,-1,,27.5,16.2
2014,7,9,00:00,UTC,0.4,-1,,28.1,15.6
2014,7,10,00:00,UTC,-1,-1,,23.9,15
2014,7,11,00:00,UTC,-1,-1,,21.3,8.7
2014,7,12,00:00,UTC,-1,-1,,22.2,11.3
2014,7,13,00:00,UTC,-1,-1,,26,16.4
2014,7,14,00:00,UTC,-1,-1,,23.6,16.1
2014,7,15,00:00,UTC,0.4,-1,,22.1,13.3
2014,7,16,00:00,UTC,6.8,-1,,19.2,12.8
2014,7,17,00:00,UTC,-1,-1,,24.7,12.1
2014,7,18,00:00,UTC,-1,-1,,26.6,15.2
2014,7,19,00:00,UTC,0.3,-1,,26.6,14.2
2014,7,20,00:00,UTC,7.2,-1,,25,14
2014,7,21,00:00,UTC,-1,-1,,26.5,15.2
2014,7,22,00:00,UTC,-1,-1,,27.3,15.1
2014,7,23,00:00,UTC,-1,-1,,30.2,16.7
2014,7,24,00:00,UTC,0.6,-1,,30.5,17.2
2014,7,25,00:00,UTC,-1,-1,,30.6,16.5
2014,7,26,00:00,UTC,-1,-1,,31.7,16.9
2014,7,27,00:00,UTC,-1,-1,,30.6,15.6
2014,7,28,00:00,UTC,-1,-1,,30.9,17.9
2014,7,29,00:00,UTC,0.1,-1,,29.5,17.6
2014,7,30,00:00,UTC,0.2,-1,,28.6,16.9
2014,7,31,00:00,UTC,1.8,-1,,28.5,18.9
2014,8,1,00:00,UTC,-1,-1,,25.7,14.8
2014,8,2,00:00,UTC,-1,-1,,27.2,14.3
2014,8,3,00:00,UTC,-1,-1,,28.1,16.1
2014,8,4,00:00,UTC,-1,-1,,29,17.9
2014,8,5,00:00,UTC,0.4,-1,,29.6,17
2014,8,6,00:00,UTC,-1,-1,,30.1,17.5
2014,8,7,00:00,UTC,3.1,-1,,29.7,17.1
2014,8,8,00:00,UTC,-1,-1,,25.9,14.4
2014,8,9,00:00,UTC,0.1,-1,,25.5,13.5
2014,8,10,00:00,UTC,-1,-1,,26.8,14.2
2014,8,11,00:00,UTC,17.6,-1,,25.7,16.9
2014,8,12,00:00,UTC,7.8,-1,,23.5,16.6
2014,8,13,00:00,UTC,10,-1,,20.5,11.7
2014,8,14,00:00,UTC,3.1,-1,,20.1,11.5
2014,8,15,00:00,UTC,0.7,-1,,22.7,12.5
2014,8,16,00:00,UTC,6.1,-1,,20.2,11.7
2014,8,17,00:00,UTC,6.6,-1,,20.7,10.4
2014,8,18,00:00,UTC,15.8,-1,,18.3,11.5
2014,8,19,00:00,UTC,33.1,,,15,11.9
2014,8,20,00:00,UTC,18.8,,,15.7,8.6
2014,8,21,00:00,UTC,0.4,,13.9,18.2,10.9
2014,8,22,00:00,UTC,9,,12,,
2014,8,23,00:00,UTC,3.7,,11.6,16.6,8.7
2014,8,24,00:00,UTC,0.3,,13.8,18,10
2014,8,25,00:00,UTC,9.5,,12.4,14.8,10.2
2014,8,26,00:00,UTC,2.6,,13.8,18.6,12.1
2014,8,27,00:00,UTC,5.9,,13.4,17.6,10.6
2014,8,28,00:00,UTC,2.9,,13.3,18,11.9
2014,8,29,00:00,UTC,0.7,,11.9,16.3,8.9
2014,8,30,00:00,UTC,-1,,11.6,15.1,8.4
2014,8,31,00:00,UTC,-1,,11.8,15.6,7.9
2014,9,1,00:00,UTC,-1,,11,14.7,7.2
2014,9,2,00:00,UTC,-1,,11.7,17.2,6.3
2014,9,3,00:00,UTC,-1,,14.5,21,9.6
2014,9,4,00:00,UTC,-1,,15.3,21.1,11.6
2014,9,5,00:00,UTC,-1,,14.9,22.2,11.2
2014,9,6,00:00,UTC,-1,,13,18.7,8.2
2014,9,7,00:00,UTC,-1,,13,20.3,6.8
2014,9,8,00:00,UTC,-1,,15.8,21.1,9.5
2014,9,9,00:00,UTC,7.3,,14.7,17.7,13.2
2014,9,10,00:00,UTC,-1,,13.2,18.6,8.8
2014,9,11,00:00,UTC,-1,,14.1,19.7,9.9
2014,9,12,00:00,UTC,-1,,14.6,19.2,12.2
2014,9,13,00:00,UTC,-1,,12.6,18,10.4
2014,9,14,00:00,UTC,-1,,12,18,7
2014,9,15,00:00,UTC,-1,,12.3,18.4,8
2014,9,16,00:00,UTC,-1,,11.6,17.8,7
2014,9,17,00:00,UTC,-1,,11.7,17.6,7.5
2014,9,18,00:00,UTC,-1,,11.3,17.4,5.8
2014,9,19,00:00,UTC,-1,,13.5,19.1,9.2
2014,9,20,00:00,UTC,-1,,13,18.5,9.1
2014,9,21,00:00,UTC,-1,,12.7,16.1,9.1
2014,9,22,00:00,UTC,12.2,,8.5,12.5,5.1
2014,9,23,00:00,UTC,-1,,2.7,5.1,1.6
2014,9,24,00:00,UTC,8.1,,4.5,9.4,-1.4
2014,9,25,00:00,UTC,12.1,,9.6,11.5,6.1
2014,9,26,00:00,UTC,13.8,,11,13.3,8
2014,9,27,00:00,UTC,-1,,9.1,12.6,6.4
2014,9,28,00:00,UTC,-1,,10,16.5,5.3
2014,9,29,00:00,UTC,-1,,9.7,15.1,6.6
2014,9,30,00:00,UTC,-1,,7,11.5,4.8
2014,10,1,00:00,UTC,-1,,5,10.4,0.9
2014,10,2,00:00,UTC,-1,,7.1,11.7,2
2014,10,3,00:00,UTC,1.3,,10.6,13.5,8.2
2014,10,4,00:00,UTC,0.9,,10.7,12.6,9
2014,10,5,00:00,UTC,-1,,6.1,9,4.1
2014,10,6,00:00,UTC,-1,,6.6,7.4,4.9
2014,10,7,00:00,UTC,-1,,7.9,9.6,5.8
2014,10,8,00:00,UTC,6,,7.5,9,5.7
2014,10,9,00:00,UTC,4.6,,10.1,11.1,8.2
2014,10,10,00:00,UTC,1.2,,11.5,12.6,10.2
2014,10,11,00:00,UTC,-1,,9.1,11.8,6.2
2014,10,12,00:00,UTC,0.1,,7.1,8.7,3.6
2014,10,13,00:00,UTC,3.4,,7,8,6.1
2014,10,14,00:00,UTC,-1,,7.6,8.5,6.9
2014,10,15,00:00,UTC,-1,,2.9,7,2.1
2014,10,16,00:00,UTC,-1,,1.3,3.9,-0.2
2014,10,17,00:00,UTC,-1,,-0.7,2.8,-2.8
2014,10,18,00:00,UTC,3,-1,-0.8,2.2,-4.4
2014,10,19,00:00,UTC,7.9,-1,6,8.9,0.4
2014,10,20,00:00,UTC,1,-1,5.6,9.6,2.5
2014,10,21,00:00,UTC,-1,-1,-0.1,4.2,-1.1
2014,10,22,00:00,UTC,-1,-1,-3.1,-1,-4.6
2014,10,23,00:00,UTC,-1,-1,-3.3,-1,-5.5
2014,10,24,00:00,UTC,-1,-1,-0.7,1.5,-3.7
2014,10,25,00:00,UTC,-1,-1,3.1,4.2,0.6
2014,10,26,00:00,UTC,0.7,-1,6.4,8.3,3.9
2014,10,27,00:00,UTC,1.9,-1,9.9,10.6,8.3
2014,10,28,00:00,UTC,-1,-1,10.6,11.6,10
2014,10,29,00:00,UTC,1,-1,7.9,10.6,7.1
2014,10,30,00:00,UTC,-1,-1,2.2,7.1,0.1
2014,10,31,00:00,UTC,0.1,-1,2.2,6.2,-1.4
2014,11,1,00:00,UTC,0.2,-1,0.4,2.9,-1.7
2014,11,2,00:00,UTC,3,-1,5.9,8.9,-0.8
2014,11,3,00:00,UTC,1.7,-1,8.3,9.1,7.6
2014,11,4,00:00,UTC,2.1,-1,8.7,9.5,7.5
2014,11,5,00:00,UTC,-1,-1,2.6,9.2,0.5
2014,11,6,00:00,UTC,16.7,-1,0,0.5,-0.7
2014,11,7,00:00,UTC,0.6,2,0.6,0.9,0.2
2014,11,8,00:00,UTC,-1,-1,0.1,0.6,0
2014,11,9,00:00,UTC,-1,-1,4.6,7.6,-1.1
2014,11,10,00:00,UTC,2.7,-1,4.8,7.3,3.2
2014,11,11,00:00,UTC,0.8,-1,7.5,8.7,5
2014,11,12,00:00,UTC,-1,-1,5.2,7.7,3.8
2014,11,13,00:00,UTC,-1,-1,2.3,4.1,1.7
2014,11,14,00:00,UTC,-1,-1,1,1.7,0.7
2014,11,15,00:00,UTC,-1,-1,0.2,1,-0.3
2014,11,16,00:00,UTC,-1,-1,1.2,3.4,-0.3
2014,11,17,00:00,UTC,-1,-1,1.1,1.9,0.4
2014,11,18,00:00,UTC,-1,-1,1.2,2,0.8
2014,11,19,00:00,UTC,-1,-1,0.1,1.3,-0.8
2014,11,20,00:00,UTC,-1,-1,-1.5,-0.4,-2.7
2014,11,21,00:00,UTC,6,-1,-2,-1,-2.4
2014,11,22,00:00,UTC,-1,5,-2.6,-1.8,-3
2014,11,23,00:00,UTC,-1,4,-0.9,0.4,-4
2014,11,24,00:00,UTC,0.3,2,0.2,1.5,-0.6
2014,11,25,00:00,UTC,1.4,0,1.8,2.8,-0.5
2014,11,26,00:00,UTC,0.8,-1,3.4,3.9,2.7
2014,11,27,00:00,UTC,-1,-1,2.3,3.3,1.9
2014,11,28,00:00,UTC,2.7,-1,1.1,2,0
2014,11,29,00:00,UTC,0.3,-1,0.2,0.7,0
2014,11,30,00:00,UTC,-1,-1,-3,0.6,-5.6
2014,12,1,00:00,UTC,-1,0,-5.1,-3.4,-6.3
2014,12,2,00:00,UTC,-1,0,-1.2,0.8,-6.6
2014,12,3,00:00,UTC,-1,-1,1.4,2.5,0
2014,12,4,00:00,UTC,-1,-1,1.2,3,0
2014,12,5,00:00,UTC,0.7,0,1,3.5,-1.9
2014,12,6,00:00,UTC,6.8,-1,1.1,2,0
2014,12,7,00:00,UTC,5.6,0,2.1,3.6,-1
2014,12,8,00:00,UTC,4.8,-1,2.2,3.9,1.1
2014,12,9,00:00,UTC,0.1,-1,1.3,2.7,-1
2014,12,10,00:00,UTC,5.9,-1,2,3.2,-1.4
2014,12,11,00:00,UTC,3.5,0,2.1,3.5,0.1
2014,12,12,00:00,UTC,16.8,2,1.1,1.6,0
2014,12,13,00:00,UTC,0.6,12,0.1,1.9,-0.1
2014,12,14,00:00,UTC,1,8,-0.5,0.2,-1.6
2014,12,15,00:00,UTC,7.4,7,1.3,2.3,-2.4
2014,12,16,00:00,UTC,6.5,4,0.8,2.4,-1.4
2014,12,17,00:00,UTC,-1,4,0.3,2.5,-1.5
2014,12,18,00:00,UTC,4,4,-0.6,1,-3.2
2014,12,19,00:00,UTC,2.4,3,2.6,3.8,1
2014,12,20,00:00,UTC,0.1,2,-0.1,2.3,-1
2014,12,21,00:00,UTC,1,2,-1.1,0,-2.2
2014,12,22,00:00,UTC,9,2,-3.1,-0.2,-5
2014,12,23,00:00,UTC,0.3,12,-7.1,-2.5,-9
2014,12,24,00:00,UTC,4.4,11,-6.5,-3.3,-10.9
2014,12,25,00:00,UTC,-1,14,-11.6,-5.4,-13.6
2014,12,26,00:00,UTC,1,13,-6.4,-2.2,-13.3
2014,12,27,00:00,UTC,-1,13,-8.2,-5.4,-10.5
2014,12,28,00:00,UTC,-1,13,-10.9,-7.2,-13.2
2014,12,29,00:00,UTC,2,12,-16.9,-13,-18.8
2014,12,30,00:00,UTC,9,15,-1.7,0,-17.9
2014,12,31,00:00,UTC,-1,15,1.5,2.8,-0.1
2015,1,1,00:00,UTC,1.5,13,1.2,2.9,0.5
2015,1,2,00:00,UTC,6.1,10,2.3,4.2,1.4
2015,1,3,00:00,UTC,6.1,7,0.4,1.9,-0.2
2015,1,4,00:00,UTC,0.2,11,-2.2,-0.2,-2.8
2015,1,5,00:00,UTC,-1,10,-10.8,-2.4,-14.1
2015,1,6,00:00,UTC,-1,10,-14,-11.9,-16.8
2015,1,7,00:00,UTC,1.6,11,-3.8,-2.7,-12.3
2015,1,8,00:00,UTC,4.5,12,-0.2,1.5,-2.9
2015,1,9,00:00,UTC,0.7,11,-0.1,1.9,-1.7
2015,1,10,00:00,UTC,12.4,11,-2.1,-0.5,-3.8
2015,1,11,00:00,UTC,2.3,25,-7.4,-0.7,-12.7
2015,1,12,00:00,UTC,8.6,25,-12.2,-10.6,-15
2015,1,13,00:00,UTC,3.1,30,-0.8,0.1,-12.4
2015,1,14,00:00,UTC,0.3,28,0.1,1.2,-1
2015,1,15,00:00,UTC,13.5,27,-0.1,0.9,-2.1
2015,1,16,00:00,UTC,2.6,41,1.2,2.8,-0.4
2015,1,17,00:00,UTC,2.2,31,1.5,2.9,0.5
2015,1,18,00:00,UTC,-1,28,0.5,1.1,-0.2
2015,1,19,00:00,UTC,1.5,26,-1.2,0.1,-2.1
2015,1,20,00:00,UTC,0.3,26,-3.9,-2.1,-4.8
2015,1,21,00:00,UTC,-1,25,-6,-2.7,-8.3
2015,1,22,00:00,UTC,0.7,26,-8.6,-5.9,-10.8
2015,1,23,00:00,UTC,4.9,26,-5.2,-0.7,-8.9
2015,1,24,00:00,UTC,-1,32,-3.2,-0.7,-6.9
2015,1,25,00:00,UTC,-1,31,-2.2,-1.7,-2.6
2015,1,26,00:00,UTC,0.1,30,-0.5,0.4,-1.9
2015,1,27,00:00,UTC,1.6,29,-0.7,0.1,-1.6
2015,1,28,00:00,UTC,0.8,31,-0.4,0.6,-2
2015,1,29,00:00,UTC,1.5,30,-0.3,0.4,-0.9
2015,1,30,00:00,UTC,-1,30,-0.6,0.7,-2.8
2015,1,31,00:00,UTC,14.9,29,0.1,0.6,-2.9
2015,2,1,00:00,UTC,7.7,38,0,0.4,-0.3
2015,2,2,00:00,UTC,11.9,41,0,0.1,-0.2
2015,2,3,00:00,UTC,1.3,50,-0.9,-0.1,-2.4
2015,2,4,00:00,UTC,-1,49,-2.3,-1.5,-3.6
2015,2,5,00:00,UTC,3,46,-2.5,-1.4,-3.7
2015,2,6,00:00,UTC,0.3,48,-1.1,0.7,-4.7
2015,2,7,00:00,UTC,0.6,46,-0.4,0.8,-1.6
2015,2,8,00:00,UTC,-1,45,-4.5,-0.4,-7.5
2015,2,9,00:00,UTC,0.1,45,-4,-0.2,-10.6
2015,2,10,00:00,UTC,-1,43,1,6,-0.7
2015,2,11,00:00,UTC,-1,42,0.9,5.5,-1.5
2015,2,12,00:00,UTC,-1,41,0.6,1.5,0.3
2015,2,13,00:00,UTC,2.1,40,-0.2,2.2,-3.1
2015,2,14,00:00,UTC,1.6,39,-0.2,0.3,-1
2015,2,15,00:00,UTC,-1,37,-7.7,-0.3,-11.4
2015,2,16,00:00,UTC,-1,37,-7.6,-3,-10.6
2015,2,17,00:00,UTC,2.8,36,-3.3,-1.7,-7.7
2015,2,18,00:00,UTC,0.4,39,-0.2,1.8,-2.3
2015,2,19,00:00,UTC,0.3,39,1.4,2.3,-2.1
2015,2,20,00:00,UTC,2.3,36,1.2,2.2,0.9
2015,2,21,00:00,UTC,4.9,34,0.5,1.4,0
2015,2,22,00:00,UTC,3.5,34,0.6,1.4,0
2015,2,23,00:00,UTC,5.8,34,0.8,1.8,-0.1
2015,2,24,00:00,UTC,1.8,35,1,1.6,0.1
2015,2,25,00:00,UTC,-1,31,1.1,2.5,0.4
2015,2,26,00:00,UTC,0.3,31,0.4,1.2,-0.3
2015,2,27,00:00,UTC,-1,30,0.2,2.5,-0.9
2015,2,28,00:00,UTC,-1,29,0.3,1.2,-1
2015,3,1,00:00,UTC,0.2,28,0.8,1.5,0.2
2015,3,2,00:00,UTC,6.9,27,1.3,2,-0.3
2015,3,3,00:00,UTC,9.6,25,0.9,1.6,0.3
2015,3,4,00:00,UTC,1.7,26,0.4,1.7,-0.1
2015,3,5,00:00,UTC,0.8,25,0.3,2.1,-0.8
2015,3,6,00:00,UTC,3.8,24,0.2,0.9,-0.8
2015,3,7,00:00,UTC,0.4,25,1,2.6,-0.5
2015,3,8,00:00,UTC,0.1,23,2.9,4.1,1.8
2015,3,9,00:00,UTC,-1,20,3.5,7.5,1.3
2015,3,10,00:00,UTC,0.3,19,1.9,3.8,-1.9
2015,3,11,00:00,UTC,-1,17,2.4,5.8,0.1
2015,3,12,00:00,UTC,-1,16,0.1,5.7,-2.8
2015,3,13,00:00,UTC,-1,16,0.1,5.2,-4.4
2015,3,14,00:00,UTC,-1,16,1.2,7.2,-3.8
2015,3,15,00:00,UTC,-1,16,2.8,8.8,-2.3
2015,3,16,00:00,UTC,-1,16,3.1,9.8,-1.7
2015,3,17,00:00,UTC,-1,16,3.5,9.9,-1.5
2015,3,18,00:00,UTC,-1,16,4.5,11.1,-1.8
2015,3,19,00:00,UTC,-1,17,3.2,10,-2.6
2015,3,20,00:00,UTC,-1,17,1,2.9,-0.2
2015,3,21,00:00,UTC,-1,16,-2.8,-0.1,-4
2015,3,22,00:00,UTC,-1,16,-4.1,-0.4,-10.6
2015,3,23,00:00,UTC,1.3,16,1.2,1.8,-0.7
2015,3,24,00:00,UTC,-1,15,3.4,7.9,1.8
2015,3,25,00:00,UTC,0.4,15,-1.6,2.8,-2.6
2015,3,26,00:00,UTC,-1,14,-1.1,1.1,-5.4
2015,3,27,00:00,UTC,6.4,15,1.3,2.7,0.1
2015,3,28,00:00,UTC,1.5,13,2.8,3.8,1.8
2015,3,29,00:00,UTC,8.8,12,1.7,4.1,0.1
2015,3,30,00:00,UTC,27.9,12,0.2,2.2,0
2015,3,31,00:00,UTC,1.2,26,1.2,2.9,0
2015,4,1,00:00,UTC,1,20,1.4,2.9,-1.1
2015,4,2,00:00,UTC,1.5,17,1.4,2.5,0.9
2015,4,3,00:00,UTC,-1,15,1.3,3,-0.1
2015,4,4,00:00,UTC,2.7,14,1.5,4,0.1
2015,4,5,00:00,UTC,0.3,14,1.3,4.4,0
2015,4,6,00:00,UTC,-1,11,3.4,8.3,-2
2015,4,7,00:00,UTC,0.9,10,3.5,7.2,0.9
2015,4,8,00:00,UTC,-1,9,4.7,7.7,1.2
2015,4,9,00:00,UTC,-1,6,6.2,12.1,1.2
2015,4,10,00:00,UTC,-1,3,5.7,11.2,1.2
2015,4,11,00:00,UTC,-1,-1,7.3,13.7,1.2
2015,4,12,00:00,UTC,1,-1,5.1,12.2,1.9
2015,4,13,00:00,UTC,-1,-1,4.9,11.3,-0.2
2015,4,14,00:00,UTC,0.3,-1,1.7,5.3,-0.5
2015,4,15,00:00,UTC,-1,-1,2.9,9.1,-2.7
2015,4,16,00:00,UTC,1.6,-1,2.9,7.8,0.4
2015,4,17,00:00,UTC,3.2,-1,2.6,6.2,0.3
2015,4,18,00:00,UTC,-1,-1,2.9,5.8,-0.1
2015,4,19,00:00,UTC,-1,-1,5,9.9,-0.9
2015,4,20,00:00,UTC,-1,-1,6.5,11.2,2.2
2015,4,21,00:00,UTC,-1,-1,7.2,12.1,0.6
2015,4,22,00:00,UTC,1.1,-1,6.7,12.3,2.2
2015,4,23,00:00,UTC,-1,-1,5.5,10.4,2.6
2015,4,24,00:00,UTC,-1,-1,3.1,10.5,-2.4
2015,4,25,00:00,UTC,1.5,-1,5.3,11.9,-3
2015,4,26,00:00,UTC,4.4,-1,5.9,8.8,3.7
2015,4,27,00:00,UTC,13.5,-1,5.7,8.2,2.2
2015,4,28,00:00,UTC,1.5,-1,8.9,14.4,6.1
2015,4,29,00:00,UTC,23.9,-1,4.3,8.3,0.2
2015,4,30,00:00,UTC,-1,-1,4.1,9.9,0.3
2015,5,1,00:00,UTC,-1,-1,8.5,13.1,2.4
2015,5,2,00:00,UTC,9,-1,5.1,9.3,3.8
2015,5,3,00:00,UTC,0.3,-1,5.4,11.6,1.3
2015,5,4,00:00,UTC,-1,-1,5.8,12.2,-2.2
2015,5,5,00:00,UTC,-1,-1,7.7,10.6,3.9
2015,5,6,00:00,UTC,5.1,-1,9.3,13.4,5.4
2015,5,7,00:00,UTC,-1,-1,10.5,15.5,7.2
2015,5,8,00:00,UTC,-1,-1,7.6,13.7,5.5
2015,5,9,00:00,UTC,-1,-1,7.6,14.4,2.7
2015,5,10,00:00,UTC,-1,-1,7.8,13.6,-0.3
2015,5,11,00:00,UTC,-1,-1,8,13.9,4.6
2015,5,12,00:00,UTC,13.7,-1,8.9,11.5,5.5
2015,5,13,00:00,UTC,1.5,-1,7.1,9.3,6.1
2015,5,14,00:00,UTC,-1,-1,8.6,15.7,5.9
2015,5,15,00:00,UTC,2.5,-1,4.2,10.3,-1.4
2015,5,16,00:00,UTC,-1,-1,7,13.1,-0.9
2015,5,17,00:00,UTC,-1,-1,8.3,14,1.1
2015,5,18,00:00,UTC,1.8,-1,6.7,10.9,2.9
2015,5,19,00:00,UTC,0.4,-1,10,16.9,3.1
2015,5,20,00:00,UTC,1.9,-1,11.2,16.6,6.2
2015,5,21,00:00,UTC,1.6,-1,9.4,14.3,7.5
2015,5,22,00:00,UTC,0.2,-1,11.2,17.6,3.6
2015,5,23,00:00,UTC,1.7,-1,8.5,15.8,6.4
2015,5,24,00:00,UTC,-1,-1,8.9,16.2,1.9
2015,5,25,00:00,UTC,-1,-1,10.5,16.8,5
2015,5,26,00:00,UTC,-1,-1,12.3,18.3,4.4
2015,5,27,00:00,UTC,-1,-1,13.3,19,8.7
2015,5,28,00:00,UTC,-1,,12,19.8,5.9
2015,5,29,00:00,UTC,2.4,,8.8,13,5.2
2015,5,30,00:00,UTC,0.3,,11.2,16.5,3.6
2015,5,31,00:00,UTC,0.1,,10.8,15.9,8.6
2015,6,1,00:00,UTC,2.8,,11.2,17.9,7.6
2015,6,2,00:00,UTC,4.5,,12.3,17.8,7.5
2015,6,3,00:00,UTC,1.5,,11.9,15.8,9.6
2015,6,4,00:00,UTC,-1,,11.5,16.8,7.1
2015,6,5,00:00,UTC,-1,,12.1,19.3,4.1
2015,6,6,00:00,UTC,0.4,,12.3,17.7,4.5
2015,6,7,00:00,UTC,-1,,13,17.6,9.5
2015,6,8,00:00,UTC,3.1,,11.2,19,5.5
2015,6,9,00:00,UTC,-1,,11.6,17.2,5.1
2015,6,10,00:00,UTC,-1,,12.4,18.8,4.8
2015,6,11,00:00,UTC,0.3,,12.3,17.9,8
2015,6,12,00:00,UTC,-1,,15.1,23,6.6
2015,6,13,00:00,UTC,2.1,,16.5,23.5,8.1
2015,6,14,00:00,UTC,7.2,,12.2,18.7,11
2015,6,15,00:00,UTC,1,,9.8,14.7,8.3
2015,6,16,00:00,UTC,-1,,9.3,15,3.7
2015,6,17,00:00,UTC,2.1,,11.1,17.5,3.3
2015,6,18,00:00,UTC,20,,10,13.8,7.6
2015,6,19,00:00,UTC,-1,,12.4,14.9,11
2015,6,20,00:00,UTC,1.5,,12.2,15.2,9
2015,6,21,00:00,UTC,2.2,,14.3,19.4,8.1
2015,6,22,00:00,UTC,-1,,13.3,18.2,11.2
2015,6,23,00:00,UTC,16.1,,14.4,21,7.9
2015,6,24,00:00,UTC,7.6,,13.1,15.6,12.2
2015,6,25,00:00,UTC,-1,,12.3,15.3,11.2
2015,6,26,00:00,UTC,-1,,12.9,17.7,9.6
2015,6,27,00:00,UTC,-1,,13.9,19.6,10.3
2015,6,28,00:00,UTC,-1,,15.6,22.4,8.8
2015,6,29,00:00,UTC,-1,,16.8,23.2,9.1
2015,6,30,00:00,UTC,5.3,,15.6,20,11.6
2015,7,1,00:00,UTC,-1,,16.8,22.3,12.4
2015,7,2,00:00,UTC,-1,,18.7,26.3,10.5
2015,7,3,00:00,UTC,-1,,21.5,30.3,13
2015,7,4,00:00,UTC,-1,,21,28.2,14.1
2015,7,5,00:00,UTC,-1,,17.8,23.7,12.1
2015,7,6,00:00,UTC,4.1,,14.9,19.6,11.1
2015,7,7,00:00,UTC,7.4,,13.5,15.2,12
2015,7,8,00:00,UTC,4.2,,14.5,18.5,11
2015,7,9,00:00,UTC,0.8,,15.3,20,13.3
2015,7,10,00:00,UTC,0.7,,13.6,17.7,9.3
2015,7,11,00:00,UTC,-1,,15.6,21,11.6
2015,7,12,00:00,UTC,1.6,,12.5,16.3,9.4
2015,7,13,00:00,UTC,1.1,,13,16.9,9.4
2015,7,14,00:00,UTC,1.6,,13.7,20.1,9.7
2015,7,15,00:00,UTC,-1,,16.4,22.2,10.1
2015,7,16,00:00,UTC,5.3,,14.6,20.3,10.6
2015,7,17,00:00,UTC,1.6,,15.4,20.3,12.6
2015,7,18,00:00,UTC,4.2,,14.5,20.3,10.9
2015,7,19,00:00,UTC,0.3,,14.1,18.4,11.4
2015,7,20,00:00,UTC,0.2,,14.3,18.7,9.6
2015,7,21,00:00,UTC,16.1,,15.7,23,9.8
2015,7,22,00:00,UTC,0.3,,13.9,17.8,11.7
2015,7,23,00:00,UTC,1.2,,14.4,18.9,10.7
2015,7,24,00:00,UTC,-1,,15,19.2,11.5
2015,7,25,00:00,UTC,0.3,,15.5,21,9.4
2015,7,26,00:00,UTC,3,,15.4,17.8,14
2015,7,27,00:00,UTC,-1,,14.6,17.6,13.7
2015,7,28,00:00,UTC,-1,,14.7,20.5,9.1
2015,7,29,00:00,UTC,0.3,,15.3,20.6,9.3
2015,7,30,00:00,UTC,10.9,,14.2,17.8,12.2
2015,7,31,00:00,UTC,11.2,,12.9,18.1,11.8
2015,8,1,00:00,UTC,-1,,13.1,19.9,7.2
2015,8,2,00:00,UTC,3.6,,14,19.7,7.7
2015,8,3,00:00,UTC,-1,,15.4,21.1,10.2
2015,8,4,00:00,UTC,-1,,15.5,21.7,9.5
2015,8,5,00:00,UTC,5.5,,16.3,22,10.1
2015,8,6,00:00,UTC,-1,,18,23,13.6
2015,8,7,00:00,UTC,0.6,,17.9,24.6,11.8
2015,8,8,00:00,UTC,-1,,19,24.8,12.9
2015,8,9,00:00,UTC,-1,,18.1,24.2,12.8
2015,8,10,00:00,UTC,-1,,18.3,25.2,11.9
2015,8,11,00:00,UTC,-1,,18.7,24.4,11.5
2015,8,12,00:00,UTC,-1,,18.8,24.6,14
2015,8,13,00:00,UTC,-1,,15.5,20.2,12.4
2015,8,14,00:00,UTC,-1,,15.4,22.2,7.7
2015,8,15,00:00,UTC,-1,,15.9,21.2,10.3
2015,8,16,00:00,UTC,-1,,15.3,21.5,10.6
2015,8,17,00:00,UTC,-1,,15.4,21.8,8.8
2015,8,18,00:00,UTC,-1,,16,23.6,10.4
2015,8,19,00:00,UTC,-1,,14.7,21.3,9.3
2015,8,20,00:00,UTC,-1,,16,23.1,9.5
2015,8,21,00:00,UTC,-1,,16.1,23.7,8.8
2015,8,22,00:00,UTC,-1,,17.4,24,10.5
2015,8,23,00:00,UTC,-1,,18.8,25.5,13.4
